Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
ford,taurus,2019,white,gas,automatic,2.0,155000.0,eastern,75000
ford,taurus,2019,white,gas,automatic,2.0,62000.0,riyadh,75000
ford,taurus,2019,gray,gas,automatic,2.0,124800.0,eastern,75000
toyota,fj,2012,white,gas,automatic,4.0,268000.0,riyadh,75000
chevrolet,silverado,2016,brown,gas,automatic,5.3,270000.0,eastern,75000
toyota,rav4,2018,white,gas,automatic,2.7,135000.0,eastern,75000
toyota,hilux,2020,white,gas,automatic,2.7,67000.0,eastern,75000
toyota,hilux,2017,white,gas,manual,2.7,83000.0,eastern,76000
ford,expedition,2016,gray,gas,automatic,5.4,172000.0,eastern,76000
hyundai,santa fe,2016,gray,diesel,automatic,2.0,105000.0,riyadh,76000
ford,taurus,2019,white,gas,automatic,2.0,89500.0,makkah,76000
toyota,avalon,2015,white,gas,automatic,3.5,249000.0,riyadh,76000
ford,taurus,2018,white,gas,automatic,3.5,65000.0,eastern,76000
toyota,camry,2018,brown,gas,automatic,2.5,179000.0,eastern,76000
toyota,prado,2014,white,gas,automatic,2.7,198000.0,makkah,76000
toyota,land cruiser,2009,white,gas,automatic,5.7,470000.0,al-jouf,76000
hyundai,tucson,2016,black,gas,automatic,2.0,87000.0,riyadh,76000
hyundai,kona,2022,white,gas,cvt,2.0,24000.0,riyadh,76000
toyota,innova,2020,gray,gas,automatic,2.7,24552.0,riyadh,76500
toyota,hilux,2018,white,gas,manual,2.7,105558.0,riyadh,76500
chevrolet,caprice,2013,gray,gas,automatic,6.0,92132.0,riyadh,76500
ford,expedition,2014,gray,gas,automatic,5.4,16682.0,riyadh,76500
ford,taurus,2017,blue,gas,automatic,3.5,128439.0,riyadh,76500
toyota,innova,2017,white,gas,automatic,2.7,175559.0,riyadh,76500
hyundai,azera,2019,white,gas,automatic,3.0,61294.0,riyadh,76500
ford,taurus,2018,white,gas,automatic,2.0,82000.0,riyadh,77000
hyundai,kona,2019,gray,gas,automatic,1.0,22000.0,riyadh,77000
toyota,fj,2013,brown,gas,automatic,1.0,154000.0,riyadh,77000
ford,taurus,2018,white,gas,automatic,2.0,71000.0,riyadh,77000
chevrolet,impala,2019,white,gas,automatic,3.6,84000.0,riyadh,77000
toyota,rav4,2018,white,gas,automatic,2.5,88000.0,eastern,77000
toyota,hilux,2016,white,gas,manual,2.7,175000.0,makkah,77000
toyota,hilux,2018,white,gas,manual,2.7,132000.0,riyadh,77000
hyundai,azera,2018,red,gas,automatic,3.5,74000.0,riyadh,77000
chevrolet,caprice,2016,white,gas,automatic,6.2,155000.0,riyadh,77000
toyota,camry,2017,white,gas,automatic,2.5,61000.0,riyadh,77000
toyota,camry,2020,gray,gas,automatic,2.5,22000.0,riyadh,77000
hyundai,genesis,2016,white,gas,automatic,3.8,237000.0,riyadh,77000
chevrolet,impala,2019,white,gas,automatic,3.6,144000.0,eastern,77000
toyota,hilux,2016,white,gas,manual,2.7,70000.0,eastern,77000
chevrolet,silverado,2018,gray,gas,automatic,5.3,112000.0,eastern,77000
ford,taurus,2016,white,gas,automatic,3.5,123000.0,eastern,77000
lexus,ls,2010,white,gas,automatic,1.8,120000.0,makkah,77000
toyota,rav4,2017,gray,gas,automatic,2.5,174000.0,makkah,77000
ford,taurus,2018,black,gas,automatic,3.5,107000.0,eastern,77000
gmc,yukon,2014,white,gas,automatic,5.3,327000.0,eastern,77000
hyundai,azera,2019,white,gas,automatic,3.0,56000.0,riyadh,77000
ford,expedition,2015,white,gas,automatic,3.5,110790.0,riyadh,77000
ford,taurus,2018,gray,gas,automatic,2.0,91000.0,makkah,77000
toyota,hiace,2017,white,gas,manual,2.7,223000.0,eastern,77000
gmc,sierra,2015,brown,gas,automatic,5.3,167000.0,eastern,77000
toyota,hilux,2016,white,gas,manual,2.7,155100.0,eastern,77000
gmc,sierra,2015,black,gas,automatic,5.3,112000.0,aseer,77000
toyota,hilux,2017,white,gas,manual,2.7,18000.0,makkah,77000
toyota,hilux,2016,white,gas,automatic,2.7,208.0,hail,77000
chevrolet,silverado,2018,gray,gas,automatic,4.3,70000.0,aseer,77000
ford,edge,2016,brown,gas,automatic,3.5,76200.0,eastern,77000
ford,taurus,2019,white,gas,automatic,3.0,77000.0,riyadh,77000
toyota,land cruiser,2006,white,gas,automatic,4.5,199000.0,eastern,77000
toyota,hilux,2016,white,gas,manual,2.7,172000.0,eastern,77000
ford,expedition,2015,white,gas,automatic,5.4,142000.0,eastern,77000
ford,taurus,2016,white,gas,automatic,3.5,148000.0,eastern,77000
hyundai,azera,2019,black,gas,automatic,3.3,91000.0,riyadh,77000
hyundai,h1,2018,gray,gas,automatic,2.4,74000.0,eastern,77000
ford,taurus,2018,white,gas,automatic,3.5,73000.0,eastern,77000
ford,taurus,2016,gray,gas,automatic,3.5,66000.0,riyadh,77000
kia,cadenza,2016,black,diesel,automatic,3.3,100.0,tabouk,77000
kia,sportage,2017,white,gas,automatic,2.4,11458.0,makkah,77000
ford,taurus,2017,white,gas,automatic,3.5,130000.0,riyadh,77000
mercedes,s,2011,black,gas,automatic,3.0,172000.0,eastern,77000
toyota,hiace,2017,white,gas,automatic,2.7,223000.0,eastern,77000
toyota,hilux,2016,white,gas,automatic,2.7,70000.0,eastern,77000
toyota,hilux,2017,gray,gas,automatic,2.7,173000.0,eastern,77000
toyota,rav4,2018,white,gas,automatic,2.5,133578.0,riyadh,77500
toyota,avalon,2015,white,gas,automatic,3.5,249539.0,riyadh,77500
ford,taurus,2015,black,gas,automatic,3.5,103000.0,eastern,78000
hyundai,sonata,2020,yellow,gas,automatic,2.5,12000.0,riyadh,78000
hyundai,sonata,2019,gray,gas,automatic,2.4,5400.0,riyadh,78000
mercedes,cla,2015,white,gas,automatic,2.0,123000.0,riyadh,78000
chevrolet,impala,2018,blue,gas,automatic,3.5,113000.0,riyadh,78000
toyota,prado,2015,white,gas,automatic,2.7,250000.0,eastern,78000
toyota,hilux,2018,white,gas,manual,2.7,75335.0,riyadh,78000
toyota,hilux,2018,white,gas,automatic,2.7,218000.0,eastern,78000
ford,taurus,2019,white,gas,automatic,2.0,60000.0,eastern,78000
nissan,maxima,2017,white,gas,automatic,3.5,56000.0,makkah,78000
toyota,hilux,2018,white,gas,manual,2.7,192700.0,eastern,78000
toyota,hilux,2017,white,gas,manual,2.7,44000.0,riyadh,78000
hyundai,azera,2018,white,gas,automatic,3.5,76000.0,eastern,78000
toyota,hilux,2017,white,gas,manual,2.7,189000.0,eastern,78000
ford,taurus,2018,black,gas,automatic,3.5,88000.0,al-baha,78000
lexus,es,2015,black,gas,automatic,3.5,158792.0,makkah,78000
toyota,land cruiser,2009,white,gas,automatic,5.8,452000.0,riyadh,78000
hyundai,azera,2019,gray,gas,automatic,3.5,130000.0,riyadh,78000
kia,optima,2020,blue,gas,automatic,2.4,84000.0,riyadh,78000
kia,sportage,2019,gray,gas,automatic,2.4,71000.0,riyadh,78000
toyota,prado,2013,white,gas,automatic,4.0,346000.0,riyadh,78000
kia,seltos,2021,red,gas,automatic,1.6,21000.0,madinah,78000
mercedes,s,2010,white,gas,automatic,3.5,288000.0,madinah,78000
toyota,prado,2015,white,gas,automatic,2.7,250000.0,eastern,78000
kia,cadenza,2020,white,gas,automatic,3.3,99000.0,riyadh,78000
toyota,rav4,2015,white,gas,automatic,2.5,122000.0,makkah,78000
hyundai,tucson,2020,gray,gas,automatic,2.0,16458.0,riyadh,78500
hyundai,elantra,2021,gray,gas,automatic,2.0,9974.0,riyadh,78500
toyota,hilux,2016,white,gas,automatic,2.7,78102.0,riyadh,78500
toyota,avalon,2014,brown,gas,automatic,3.5,188257.0,makkah,78500
toyota,fj,2013,brown,gas,automatic,1.0,296000.0,riyadh,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,106000.0,eastern,79000
hyundai,santa fe,2016,white,gas,automatic,3.3,12000.0,riyadh,79000
chevrolet,traverse,2016,white,gas,automatic,3.4,154000.0,eastern,79000
chevrolet,impala,2015,gray,gas,automatic,3.6,106000.0,eastern,79000
ford,taurus,2016,white,gas,automatic,3.5,108000.0,eastern,79000
toyota,fortuner,2015,gray,gas,manual,4.0,70000.0,riyadh,79000
toyota,hiace,2017,white,gas,manual,2.7,81000.0,riyadh,79000
ford,taurus,2015,gray,gas,automatic,3.5,100000.0,eastern,79000
ford,expedition,2016,gray,gas,automatic,3.6,127500.0,makkah,79000
hyundai,sonata,2019,gray,gas,automatic,2.4,53000.0,eastern,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,93000.0,eastern,79000
toyota,land cruiser,2006,white,gas,automatic,4.5,215000.0,eastern,79000
toyota,rav4,2018,white,gas,automatic,2.5,74000.0,eastern,79000
toyota,prado,2014,white,gas,automatic,2.7,160.0,eastern,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,54000.0,eastern,79000
toyota,hilux,2016,white,gas,automatic,2.7,90000.0,eastern,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,111000.0,eastern,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,114000.0,eastern,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,73000.0,eastern,79000
ford,explorer,2016,black,gas,automatic,2.3,290000.0,makkah,79000
hyundai,tucson,2021,gray,gas,automatic,2.0,28000.0,riyadh,79000
ford,expedition,2016,black,gas,automatic,3.5,198000.0,eastern,79000
toyota,camry,2019,brown,gas,automatic,2.5,67000.0,riyadh,79000
toyota,camry,2019,brown,hybrid,cvt,2.5,173000.0,eastern,79000
mercedes,ml,2013,white,gas,automatic,5.0,197000.0,madinah,79000
ford,edge,2017,white,gas,automatic,3.5,105600.0,eastern,79000
toyota,hilux,2018,white,gas,automatic,2.7,100000.0,eastern,79000
hyundai,sonata,2020,white,gas,automatic,2.5,53000.0,eastern,79000
chevrolet,caprice,2013,gray,gas,automatic,6.0,74522.0,riyadh,79500
mercedes,c,2014,white,gas,automatic,1.8,148925.0,makkah,79500
toyota,hilux,2018,white,gas,manual,2.7,88000.0,eastern,79500
chevrolet,impala,2019,black,gas,automatic,3.6,70000.0,riyadh,80000
lexus,es,2015,white,gas,automatic,3.5,85000.0,riyadh,80000
toyota,camry,2020,brown,gas,automatic,2.5,37000.0,riyadh,80000
toyota,camry,2019,black,gas,automatic,2.5,48000.0,riyadh,80000
gmc,yukon,2013,red,gas,automatic,5.3,77000.0,riyadh,80000
chevrolet,caprice,2015,gray,gas,automatic,6.0,105000.0,riyadh,80000
hyundai,azera,2019,gray,gas,automatic,3.0,74000.0,riyadh,80000
gmc,yukon,2013,white,gas,automatic,5.3,194000.0,riyadh,80000
lexus,es,2016,blue,gas,automatic,3.5,200000.0,eastern,80000
gmc,yukon,2012,white,gas,automatic,5.3,65000.0,makkah,80000
ford,taurus,2018,white,gas,automatic,3.5,63000.0,makkah,80000
toyota,camry,2018,gray,gas,automatic,2.5,109000.0,qassim,80000
ford,edge,2017,blue,gas,automatic,3.5,82000.0,riyadh,80000
chevrolet,tahoe,2012,white,gas,automatic,5.3,61000.0,makkah,80000
gmc,yukon,2012,white,gas,automatic,1.5,65000.0,makkah,80000
gmc,yukon,2013,yellow,gas,automatic,4.0,141000.0,makkah,80000
chevrolet,impala,2019,white,gas,automatic,3.5,53000.0,qassim,80000
toyota,rav4,2017,white,gas,automatic,2.4,148000.0,makkah,80000
ford,expedition,2016,black,gas,automatic,3.5,197000.0,riyadh,80000
toyota,hilux,2018,white,gas,manual,2.4,130000.0,eastern,80000
gmc,yukon,2010,black,gas,automatic,4.5,115000.0,jizan,80000
toyota,prado,2013,yellow,gas,automatic,4.0,270000.0,riyadh,80000
toyota,fortuner,2017,white,gas,automatic,2.7,12000.0,makkah,80000
toyota,hilux,2018,white,gas,manual,2.7,194000.0,riyadh,80000
hyundai,tucson,2020,brown,gas,automatic,2.0,22000.0,makkah,80000
toyota,avalon,2017,white,gas,automatic,1.2,200000.0,riyadh,80000
chevrolet,tahoe,2014,gray,gas,automatic,3.5,95560.0,eastern,80000
gmc,suburban,2000,white,gas,automatic,6.0,128000.0,aseer,80000
chevrolet,impala,2016,black,gas,automatic,3.6,162000.0,eastern,80000
ford,expedition,2015,black,gas,automatic,5.4,225000.0,riyadh,80000
hyundai,azera,2018,white,gas,automatic,3.5,72900.0,riyadh,80000
chevrolet,silverado,2014,white,gas,automatic,5.3,164000.0,aseer,80000
ford,muang,2015,gray,gas,automatic,2.3,157000.0,riyadh,80000
ford,taurus,2016,gray,gas,automatic,3.5,48000.0,makkah,80000
gmc,sierra,2016,brown,gas,automatic,5.3,161.0,makkah,80000
ford,taurus,2019,gray,gas,automatic,2.0,48000.0,eastern,80000
toyota,camry,2019,black,hybrid,automatic,2.5,55000.0,makkah,80000
toyota,land cruiser,2015,white,gas,manual,4.0,360538.0,riyadh,80000
ford,f-150,2014,gray,gas,automatic,8.0,147000.0,riyadh,80000
toyota,prado,2014,white,gas,automatic,2.7,157.0,makkah,80000
mercedes,s,2012,gray,gas,automatic,4.7,188000.0,eastern,80000
toyota,land cruiser,2015,white,gas,manual,2.6,180000.0,makkah,80000
ford,taurus,2019,gray,gas,automatic,2.0,54000.0,riyadh,80000
toyota,hilux,2016,white,gas,manual,1.4,8700.0,riyadh,80000
toyota,camry,2017,white,gas,automatic,2.5,167000.0,riyadh,80000
hyundai,tucson,2019,brown,gas,automatic,2.0,130000.0,riyadh,80000
hyundai,azera,2020,white,gas,automatic,3.0,111000.0,riyadh,80000
hyundai,creta,2021,red,gas,automatic,1.5,7000.0,riyadh,80000
hyundai,elantra,2021,gray,gas,automatic,2.0,73000.0,riyadh,80000
hyundai,santa fe,2019,gray,gas,automatic,2.0,83000.0,eastern,80000
chevrolet,malibu,2018,gray,gas,automatic,2.0,85000.0,riyadh,80000
kia,seltos,2021,red,gas,automatic,1.6,18000.0,riyadh,80000
mercedes,s,2012,black,gas,automatic,3.5,242000.0,madinah,80000
toyota,hilux,2017,white,gas,automatic,2.7,142800.0,eastern,80000
toyota,camry,2018,white,gas,automatic,2.4,78000.0,riyadh,80000
hyundai,tucson,2018,gray,gas,automatic,2.4,56000.0,riyadh,80000
chevrolet,caprice,2013,gray,gas,automatic,6.0,70375.0,riyadh,80500
ford,taurus,2019,white,gas,automatic,2.0,85828.0,riyadh,80500
ford,taurus,2019,white,gas,automatic,2.0,82569.0,riyadh,80500
toyota,fortuner,2015,gray,gas,manual,4.0,70346.0,riyadh,80500
ford,taurus,2015,white,gas,automatic,3.1,96000.0,eastern,81000
ford,edge,2017,black,gas,automatic,3.5,92000.0,riyadh,81000
toyota,hilux,2017,white,gas,manual,2.7,168000.0,al-jouf,81000
ford,taurus,2015,white,gas,automatic,3.5,121000.0,eastern,81000
ford,taurus,2015,gray,gas,automatic,3.5,112000.0,eastern,81000
toyota,land cruiser,2010,white,gas,automatic,4.6,310000.0,riyadh,81000
kia,cadenza,2020,gray,gas,automatic,3.5,102000.0,riyadh,81000
chevrolet,silverado,2016,white,gas,automatic,5.3,143000.0,eastern,81000
ford,expedition,2016,gray,gas,automatic,3.5,172000.0,eastern,81000
toyota,camry,2019,red,gas,automatic,2.5,105285.0,riyadh,81500
hyundai,sonata,2018,gray,gas,automatic,2.4,49271.0,riyadh,81500
toyota,avalon,2016,white,gas,automatic,3.5,110864.0,riyadh,81500
hyundai,santa fe,2020,gray,gas,automatic,2.4,93000.0,riyadh,82000
ford,taurus,2019,black,gas,automatic,2.0,49000.0,riyadh,82000
toyota,camry,2019,brown,gas,automatic,2.5,49000.0,riyadh,82000
chevrolet,caprice,2014,white,gas,automatic,6.0,163000.0,riyadh,82000
hyundai,azera,2018,white,gas,automatic,3.5,127000.0,riyadh,82000
ford,explorer,2017,white,gas,automatic,3.5,94000.0,riyadh,82000
nissan,patrol,2015,white,gas,automatic,4.8,130000.0,eastern,82000
ford,taurus,2015,white,gas,automatic,3.5,121000.0,eastern,82000
lexus,es,2014,brown,gas,automatic,3.5,230000.0,eastern,82000
toyota,hilux,2018,white,gas,manual,2.7,126000.0,riyadh,82000
ford,taurus,2018,white,gas,automatic,2.0,69000.0,eastern,82000
hyundai,tucson,2020,gray,gas,automatic,1.6,6350.0,makkah,82000
hyundai,azera,2018,brown,gas,automatic,3.5,110000.0,riyadh,82000
nissan,altima,2021,gray,gas,cvt,2.5,18000.0,riyadh,82000
hyundai,azera,2018,white,gas,automatic,3.5,240000.0,riyadh,82000
chevrolet,silverado,2016,white,gas,automatic,5.3,143000.0,eastern,82000
hyundai,sonata,2019,brown,gas,automatic,2.4,106000.0,eastern,82000
hyundai,tucson,2018,gray,gas,automatic,2.0,127000.0,riyadh,82000
ford,taurus,2015,brown,gas,automatic,6.3,113220.0,makkah,82500
toyota,rav4,2018,gray,gas,automatic,2.7,56625.0,eastern,82500
nissan,patrol,2016,white,gas,automatic,4.8,93000.0,makkah,83000
ford,explorer,2016,gray,gas,automatic,3.5,112000.0,riyadh,83000
hyundai,genesis,2017,blue,gas,automatic,3.8,128000.0,riyadh,83000
ford,taurus,2017,black,gas,automatic,3.5,27000.0,riyadh,83000
ford,taurus,2016,white,gas,automatic,3.5,105.0,riyadh,83000
ford,expedition,2016,white,gas,automatic,3.5,103000.0,riyadh,83000
chevrolet,silverado,2018,white,gas,automatic,8.0,97000.0,eastern,83000
kia,cadenza,2017,black,gas,automatic,3.3,88000.0,riyadh,83000
toyota,land cruiser,2010,white,gas,automatic,1.5,360000.0,riyadh,83000
ford,taurus,2017,black,gas,automatic,1.7,92595.0,riyadh,83000
nissan,patrol,2016,white,gas,automatic,4.8,59000.0,makkah,83000
toyota,innova,2020,white,gas,automatic,2.7,50000.0,eastern,83000
toyota,innova,2020,gray,gas,automatic,2.7,750.0,madinah,83000
toyota,rav4,2018,white,gas,automatic,2.5,61000.0,riyadh,83000
toyota,rav4,2017,white,gas,automatic,2.0,93000.0,riyadh,83000
toyota,camry,2019,white,gas,automatic,2.5,34727.0,qassim,83000
toyota,camry,2019,gray,gas,automatic,2.5,80500.0,eastern,83000
hyundai,sonata,2020,blue,gas,automatic,2.5,47000.0,riyadh,83000
hyundai,tucson,2021,gray,gas,automatic,2.0,15000.0,eastern,83000
ford,explorer,2013,black,gas,automatic,3.5,14606.0,riyadh,83500
toyota,hilux,2016,white,gas,automatic,2.7,162500.0,hail,84000
ford,taurus,2019,black,gas,automatic,2.0,26000.0,makkah,84000
toyota,prado,2015,gray,gas,automatic,3.6,225989.0,makkah,84000
hyundai,sonata,2019,white,gas,automatic,2.4,92000.0,eastern,84000
hyundai,elantra,2022,gray,gas,cvt,1.6,1900.0,makkah,84000
hyundai,tucson,2020,gray,gas,automatic,2.0,55000.0,eastern,84000
hyundai,tucson,2019,white,gas,automatic,2.0,82000.0,eastern,84000
toyota,camry,2020,white,gas,automatic,2.5,4443.0,riyadh,84500
kia,cadenza,2017,white,gas,automatic,3.3,88331.0,riyadh,84500
ford,taurus,2019,gray,gas,automatic,3.5,54494.0,riyadh,85000
ford,taurus,2019,white,gas,automatic,3.5,62556.0,riyadh,85000
ford,taurus,2019,white,gas,automatic,3.5,61817.0,riyadh,85000
toyota,innova,2018,white,gas,automatic,2.7,14588.0,riyadh,85000
nissan,patrol,2013,yellow,gas,automatic,5.6,442000.0,riyadh,85000
hyundai,sonata,2020,white,gas,automatic,2.5,22000.0,riyadh,85000
toyota,fj,2016,white,gas,automatic,4.6,272.0,hail,85000
ford,taurus,2019,gray,gas,automatic,2.0,34000.0,qassim,85000
hyundai,santa fe,2016,blue,gas,automatic,3.3,73115.0,makkah,85000
hyundai,azera,2018,gray,gas,automatic,3.5,50000.0,riyadh,85000
ford,explorer,2016,brown,gas,automatic,3.8,83000.0,riyadh,85000
ford,expedition,2017,white,gas,automatic,3.5,123000.0,riyadh,85000
ford,muang,2015,gray,gas,automatic,6.0,121000.0,riyadh,85000
chevrolet,traverse,2016,white,gas,automatic,3.5,154000.0,eastern,85000
ford,taurus,2015,white,gas,automatic,3.5,96000.0,eastern,85000
chevrolet,silverado,2018,gray,gas,automatic,5.3,88000.0,eastern,85000
nissan,maxima,2018,white,gas,automatic,3.5,48000.0,eastern,85000
toyota,fortuner,2015,gray,gas,automatic,4.0,141000.0,eastern,85000
lexus,es,2015,brown,gas,automatic,3.5,246398.0,riyadh,85000
toyota,fj,2015,white,gas,automatic,2.7,230000.0,qassim,85000
toyota,fortuner,2017,white,gas,automatic,2.7,6000.0,makkah,85000
toyota,rav4,2018,white,gas,automatic,2.5,84000.0,eastern,85000
ford,ranger,2021,blue,diesel,manual,2.2,9000.0,aseer,85000
toyota,hilux,2016,white,gas,automatic,2.7,95000.0,makkah,85000
mercedes,s,2011,brown,gas,automatic,3.0,137000.0,makkah,85000
toyota,hilux,2018,white,gas,manual,2.7,201000.0,eastern,85000
ford,muang,2015,black,gas,manual,5.0,119000.0,eastern,85000
mercedes,s,2012,brown,gas,automatic,3.0,170000.0,makkah,85000
chevrolet,silverado,2018,gray,gas,automatic,5.3,127000.0,eastern,85000
toyota,land cruiser,2016,white,gas,manual,4.0,315.0,eastern,85000
toyota,fj,2014,black,gas,automatic,4.0,190000.0,makkah,85000
chevrolet,suburban,2015,brown,gas,automatic,2.8,205000.0,riyadh,85000
mercedes,e,2015,black,diesel,automatic,2.2,127000.0,makkah,85000
ford,taurus,2016,gray,gas,automatic,3.5,60100.0,aseer,85000
lexus,rx,2013,white,gas,automatic,3.5,190000.0,riyadh,85000
toyota,fortuner,2018,white,gas,automatic,2.7,224000.0,eastern,85000
ford,expedition,2016,black,gas,automatic,5.4,160000.0,riyadh,85000
toyota,land cruiser,2014,white,gas,manual,4.0,99000.0,aseer,85000
nissan,land cruiser,2016,brown,gas,manual,4.8,50000.0,riyadh,85000
hyundai,sonata,2019,white,gas,automatic,2.4,33000.0,eastern,85000
toyota,fj,2014,white,gas,automatic,4.0,237000.0,eastern,85000
toyota,camry,2019,white,gas,automatic,2.5,48000.0,qassim,85000
toyota,land cruiser,2012,white,gas,automatic,4.6,250000.0,riyadh,85000
toyota,land cruiser,2013,white,gas,manual,4.0,105154.0,riyadh,85000
toyota,fortuner,2016,white,gas,automatic,4.0,235000.0,makkah,85000
chevrolet,impala,2018,black,gas,automatic,3.6,35000.0,makkah,85000
ford,edge,2018,gray,gas,automatic,1.5,60000.0,madinah,85000
ford,expedition,2016,black,gas,automatic,1.5,170000.0,madinah,85000
lexus,gs,2013,brown,gas,automatic,3.5,287000.0,riyadh,85000
toyota,hilux,2018,white,gas,manual,2.7,35000.0,northern borders,85000
hyundai,sonata,2020,white,gas,automatic,2.5,46000.0,tabouk,85000
hyundai,tucson,2021,white,gas,automatic,2.0,57000.0,makkah,85000
gmc,yukon,2015,black,gas,automatic,5.3,278000.0,riyadh,85000
gmc,yukon,2016,blue,gas,automatic,5.0,193000.0,riyadh,85000
nissan,altima,2020,black,gas,cvt,2.5,86000.0,riyadh,85000
